coefficient	226_f	225_f	224_f	223_f	222_f	221_f	220_f	219_f	218_f	217_f	216_f	215_f	214_f	213_f	212_f	211_f	210_f	209_f	208_f	207_f	206_f	205_f	204_f	203_f	202_f	201_f	200_f	199_f	198_f	197_f	196_f	195_f	194_f	193_f	192_f	191_f	190_f	189_f	188_f	187_f	186_f	185_f	184_f	183_f	182_f	181_f	180_f	179_f	178_f	177_f	176_f	175_f	174_f	173_f	172_f	171_f	170_f	169_f	168_f	167_f	166_f	165_f	164_f	163_f	162_f	161_f	160_f	159_f	158_f	157_f	156_f	155_f	154_f	153_f	152_f	151_f	150_f	149_f	148_f	147_f	146_f	145_f	144_f	143_f	142_f	141_f	140_f	139_f	138_f	137_f	136_f	135_f	134_f	133_f	132_f	131_f	130_f	129_f	128_f	127_f	126_f	125_f	124_f	123_f	122_f	121_f	120_f	119_f	118_f	117_f	116_f	115_f	114_f	113_f	112_f	111_f	110_f	109_f	108_f	107_f	106_f	105_f	104_f	103_f	102_f	101_f	100_f	99_f	98_f	97_f	96_f	95_f	94_f	93_f	92_f	91_f	90_f	89_f	88_f	87_f	86_f	85_f	84_f	83_f	82_f	81_f	80_f	79_f	78_f	77_f	76_f	75_f	74_f	73_f	72_f	71_f	70_f	69_f	68_f	67_f	66_f	65_f	64_f	63_f	62_f	61_f	60_f	59_f	58_f	57_f	56_f	55_f	54_f	53_f	52_f	51_f	50_f	49_f	48_f	47_f	46_f	45_f	44_f	43_f	42_f	41_f	40_f	39_f	38_f	37_f	36_f	35_f	34_f	33_f	32_f	31_f	30_f	29_f	28_f	27_f	26_f	25_f	24_f	23_f	22_f	21_f	20_f	19_f	18_f	17_f	16_f	15_f	14_f	13_f	12_f	11_f	10_f	9_f	8_f	7_f	6_f	5_f	4_f	3_f	2_f	1_f
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	-0.0445482351595	-0.0445589013279	-0.0445648019509	-0.0445479271731	-0.0445176113218	-0.0445299755808	-0.0444647178518	-0.0445519455815	-0.0444548441412	-0.0444129219947	-0.0444846329793	-0.0445733713401	-0.0445684065384	-0.0444832007271	-0.0444628630529	-0.0446182463195	-0.0447168715149	-0.044978277127	-0.0450896215549	-0.0451704554606	-0.0449890309316	-0.045046439712	-0.0450817282559	-0.0453377607626	-0.04573319505	-0.0456894732217	-0.0463051213418	-0.0466068277291	-0.0466019874958	-0.0460632201597	-0.0461055918393	-0.0461516786469	-0.0456395171389	-0.0459685703271	-0.0468461227493	-0.0466368895984	-0.0466134358217	-0.0466160364842	-0.0462681100328	-0.0463255827915	-0.0465595329204	-0.0462441041902	-0.0463317228263	-0.0461628090363	-0.0463184538942	-0.0466558538784	-0.0461942023749	-0.046234504956	-0.0462544688238	-0.0467937934741	-0.0474369143241	-0.0479987227636	-0.0476493610913	-0.048650638373	-0.0493325252245	-0.0482369207566	-0.0495033942097	-0.0497340286383	-0.0505280673679	-0.051667410922	-0.0521117719277	-0.0532193078233	-0.0544019452516	-0.0534509528681	-0.0531083819953	-0.0524916064985	-0.0529761019689	-0.0533799349297	-0.0545874614106	-0.0547483069019	-0.0554868090655	-0.0555603791898	-0.0549802547136	-0.0547941169665	-0.0539447104478	-0.0557551452747	-0.056593047463	-0.0556542402466	-0.0554710034849	-0.0542157502132	-0.0520354853733	-0.056604772515	-0.0534573306183	-0.0550931347838	-0.0550849816674	-0.0552040658877	-0.056341812264	-0.0535840714705	-0.0543049432692	-0.0543855188771	-0.0526904716278	-0.0541305601943	-0.0560353666536	-0.057144900232	-0.0563582387891	-0.0554530462364	-0.056587612692	-0.0554089420174	-0.0577384763286	-0.0584478073902	-0.0599465900979	-0.0598769760483	-0.0598386239796	-0.0570277977761	-0.0561646072534	-0.0537300794385	-0.0574689831258	-0.0578508924871	-0.0548771293371	-0.0558088325171	-0.054310153757	-0.0555994957243	-0.0564916651773	-0.0575925078125	-0.0572148407253	-0.0590905600634	-0.0604682640818	-0.058123322419	-0.056564742245	-0.0632356004327	-0.0653124546765	-0.0701381040314	-0.0664820686328	-0.0684739660149	-0.0591696837522	-0.0633155757837	-0.0627148195334	-0.0646600700256	-0.0729859131059	-0.0695591131719	-0.0691163722412	-0.0726239262093	-0.0653548193987	-0.0663854974392	-0.0580702764162	-0.060815581946	-0.0650221782433	-0.0699794058388	-0.0748726848348	-0.0758886416747	-0.0757275067331	-0.0868162282819	-0.0879109515375	-0.0938063232582	-0.0907933848168	-0.0822216272218	-0.10135815334	-0.107739553496	-0.0957629239835	-0.104879985021	-0.102864569175	-0.105148807802	-0.102451342333	-0.121852529553	-0.115071369941	-0.114643712539	-0.104821777846	-0.101359752924	-0.0949987233804	-0.100364579769	-0.102460921658	-0.0948565549617	-0.095918499821	-0.104306457883	-0.0964474373071	-0.106632678075	-0.0913464706908	-0.0899351205079	-0.0827147422832	-0.0960069102735	-0.0990616106022	-0.140536608221	-0.117949992977	-0.128137665201	-0.0924862564759	-0.0800413459253	-0.0943974654272	-0.0923818733802	-0.0902531447822	-0.0988035657558	-0.0945992915615	-0.106524345338	-0.0979249831334	-0.0872463362229	-0.0770764624553	-0.0755861107555																																								
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.0374418959533	0.0374580760136	0.0374872527743	0.0375047802021	0.0374765927497	0.0375112891803	0.0374179349023	0.0375177370783	0.0375579215044	0.0375504756096	0.0376054574488	0.0374722635216	0.0373279215184	0.0372457715125	0.0371737373319	0.0373247692626	0.0376898773119	0.037495653902	0.0375545825413	0.037618264985	0.0375017672398	0.0373061449898	0.0373202682435	0.0375334998362	0.0372301444573	0.0372792840218	0.0369743274145	0.0377115558142	0.037350608407	0.0373182129144	0.0370145813394	0.0371927431548	0.0367497011236	0.0372038705055	0.0373261567375	0.0374254879023	0.0372716184081	0.0374821021085	0.0367725573201	0.0368769407812	0.0363630522396	0.0355068658607	0.0358302496625	0.0349785195463	0.0349808439142	0.0347835409452	0.0347360430957	0.0344355406457	0.034376427824	0.0342467605444	0.0351765298078	0.0349980505642	0.0350407570373	0.0352855612713	0.0360407069493	0.0357264454417	0.0360270213253	0.0358862967198	0.0345847643877	0.0355231345985	0.035746189423	0.0366978187119	0.0375509403047	0.0361555358799	0.0348534849679	0.0340158576929	0.0352073477254	0.0359581086079	0.0357969739879	0.0366647082657	0.0363843224709	0.0359545948369	0.033983417896	0.0350721966071	0.0355139108145	0.0327866330724	0.0349579012346	0.0356733295588	0.0393058389073	0.039631115445	0.0386726408215	0.0386631229001	0.0380169996276	0.0346872416005	0.0355319513707	0.0363055230318	0.0352164262799	0.0356299401833	0.0366830509227	0.0335212198762	0.0322627689704	0.033452211904	0.0337607536168	0.0348117122786	0.0335969851982	0.0343622012169	0.0342292183171	0.033598137038	0.0342462993084	0.0368780678711	0.0347290927918	0.0337759816734	0.0348631578014	0.0385216108412	0.0366209874293	0.034191330334																																																																																																																								
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__D168	-0.0488343290713	-0.0488234452788	-0.0488627864257	-0.0488489624486	-0.0488858839695	-0.0489267605844	-0.0489743894754	-0.049083921913	-0.0491297888404	-0.0491340695426	-0.0491162125501	-0.0490608812046	-0.0491189498718	-0.0492150610176	-0.0492567856546	-0.0492345000468	-0.0490250599712	-0.0491730510742	-0.0493931219407	-0.0493029940759	-0.0493300351926	-0.0493876498697	-0.0499341089105	-0.0500838130625	-0.0501315045968	-0.0502393164791	-0.0499264290315	-0.0500260653958	-0.0504237888036	-0.0504602060834	-0.0500669781902	-0.0499041321376	-0.0497985454247	-0.04966499339	-0.0502026065372	-0.050041583866	-0.0503376516347	-0.049623184933	-0.0498272999554	-0.0504810738415	-0.0507438761858	-0.0512841155537	-0.0519517218511	-0.0519102252661	-0.0517509839179	-0.0515419042482	-0.0504346276508	-0.0503241430595	-0.0505019233415	-0.0522453992085	-0.0518789362982	-0.0518814551427	-0.0519859799531	-0.0514105023502	-0.0511912553973	-0.05082987522	-0.0503822596359	-0.0509100091125	-0.0514376607802	-0.0515666803169	-0.0514626031994	-0.0516969751231	-0.0519159093656	-0.0517492268629	-0.0508397491169	-0.0521992359553	-0.0505890685954	-0.0518234366911	-0.0533702701764	-0.053497109449	-0.0542333748399	-0.0531644897719	-0.0555438083186	-0.0566212911537	-0.0574731131813	-0.0570846565371	-0.0559383142798	-0.0551981183261	-0.0544718978775	-0.0542812847572	-0.0549622789219	-0.0526986156135	-0.0541662497706	-0.0522218113338	-0.051947732327	-0.0533860337352	-0.0534704761006	-0.0541896847507	-0.0507987853554	-0.0501323048671	-0.0496952603681	-0.050325538154	-0.0511707475821	-0.0508816699097	-0.0511132477717	-0.0523228352274	-0.0500904363575	-0.0490970401582	-0.0450018796994	-0.0469386462854	-0.0482761617164	-0.0458964985426	-0.0472134557959	-0.0529415836799	-0.0533158178496	-0.0490158434588	-0.0511081544269	-0.0519573703383	-0.0521690139598	-0.0527640439249	-0.0533599760817	-0.0494336348217	-0.0514445088788	-0.0523314182829	-0.0502682518617	-0.05526357181	-0.0463574617558	-0.049095160449	-0.04598240214	-0.048088952469	-0.0390632147093	-0.0384879796729																																																																																																								
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	0.0383130325779	0.0383293744441	0.0383394764825	0.0383160609796	0.0383062615189	0.0383272663125	0.0383321989623	0.0384510312016	0.0384779510915	0.0385044691687	0.0383827014092	0.0383018780159	0.038191561496	0.0381692876803	0.0382477129398	0.0381751542382	0.0384194607417	0.0382735937968	0.0384765763555	0.0383946515091	0.0382951632871	0.0383692189489	0.0383789265261	0.0381544081845	0.0376501989906	0.037554960081	0.0372391572322	0.0370690189374	0.0374396571218	0.0375909740268	0.03779128351	0.0376830391354	0.0381044856559	0.0379756616545	0.0380555912757	0.0380936879014	0.037898697215	0.0374750697803	0.0371635615145	0.0368938859135	0.037505828576	0.0378612482542	0.0373601837641	0.037504667229	0.0374371110193	0.0370377700746	0.036825390319	0.0369128863389	0.0372395802642	0.0378846738188	0.0382029929465	0.037645350007	0.0377562323831	0.0378968702225	0.0377881246953	0.0367031608008	0.0370389854027	0.0376803230504	0.0376231590972	0.0384910779461	0.0380550954655	0.0374296702994	0.0400810615215	0.0409667829689	0.0414020273327	0.0412578735206	0.0375591597482	0.0376864239905	0.0395678238183	0.040280071447	0.0405355182899	0.0415382264498	0.0430295238837	0.0425030818395	0.0438961160752	0.0424583993121	0.042040891729	0.0438954403029	0.0445685419574	0.0441320083023	0.0446274428351	0.0413826002636	0.0419549637403	0.0400692917367	0.0395901794616	0.0405415947606	0.0393301167728	0.0415312434006	0.0425743682567	0.0417605191801	0.0435372087263	0.0438816166348	0.0442620808686	0.0431827761297	0.0443564732274	0.0420907333248	0.0412079279141	0.0431910207312	0.0434998481132	0.0422087033718	0.0445101131275	0.0471152461463	0.0447416550476	0.0484269570341	0.0474998611193	0.0485980434655	0.0478544129739	0.047532714584	0.045514716283	0.0487051085007	0.0503578260283	0.0510005569404	0.0548908931316	0.0533544856326	0.0529235410273	0.0503405356705	0.0485774899967	0.0447756181504	0.0442798109403	0.0422579357052	0.0427271952734	0.0412779908265	0.0432565357145	0.0412900967546																																																																																																						
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__ureolyticus	-0.0265557760805	-0.0265536167857	-0.0265356761724	-0.0264980924891	-0.0264570559621	-0.0264351484162	-0.0264365628812	-0.0264359894088	-0.0264240152682	-0.0264168144054	-0.0264431966695	-0.0265090165987	-0.0263886624952	-0.0263799768253	-0.026581546225	-0.0264629648214	-0.0265665006862	-0.0267484837449	-0.0268938629082	-0.0268070294135	-0.0267912355209	-0.0267563874411	-0.0270935364763	-0.0272977901593	-0.0272332978942	-0.0272297145171	-0.0276476635023	-0.028084215349	-0.0277913329451	-0.0276296341851	-0.0278895755636	-0.0274856898262	-0.0275243477724	-0.0272963417731	-0.0274268318541	-0.0274707556251	-0.0273443591041	-0.0269317160381	-0.0275878027589	-0.0273272751165	-0.0272597740419	-0.027287585891	-0.0274697365652	-0.0277063233571	-0.0282804957579	-0.028431347672	-0.0268976033103	-0.0263290855866	-0.0269239571036	-0.0272032722317	-0.0266393692711	-0.0268640113955	-0.0263128435592	-0.0265402053899	-0.0262849950263	-0.0263176815159	-0.0269202655559	-0.0270043104957	-0.0264495788889	-0.0258727857079	-0.0273873471845	-0.0273658465368	-0.0275666802061	-0.0300291274932	-0.0298499759528	-0.0283196680924	-0.0296980215457	-0.0282334703686	-0.029596492831	-0.0282241649393	-0.0283589659446	-0.0316709653736	-0.0309231532363	-0.0318688381563	-0.0315682808196	-0.0294642222045	-0.028421532121	-0.0319751161776	-0.0308849832536	-0.0315629766976	-0.0292266280535	-0.0311629575492	-0.032238077706	-0.0329241981212	-0.0319692528989	-0.0333594446208	-0.0339914994082	-0.0340446100987	-0.0353664091165	-0.0378439706282	-0.0381439480486	-0.0368444917548	-0.0391767023782	-0.0411469947647	-0.0402157119708	-0.0399468262251	-0.0357454274284	-0.0400881731855	-0.0417944091795	-0.0446875964905	-0.0452487809556	-0.0459860727753	-0.0425231813897	-0.0386441907591	-0.0434445906999	-0.0413631785683	-0.0382008890691	-0.041065000459	-0.0442507802531	-0.0430840219311	-0.0474836295755	-0.0444462524138	-0.0381225092815	-0.0351767139943	-0.0371927783525	-0.0384582851294	-0.0395012643524	-0.0395307596747	-0.04042910036	-0.0415607919785	-0.0404908226834	-0.0445812542228	-0.0443846874732	-0.0492262897836	-0.0511764355976	-0.057695281743	-0.0608178577577	-0.06460283815	-0.0531921878531	-0.0521471036099	-0.0513421830265	-0.0523649604552	-0.0572446119925	-0.0560869008824	-0.0612838971309	-0.0562224698275	-0.0604520656043	-0.0600016410207	-0.0542383403648	-0.0587123233824	-0.0547451759265	-0.0510546566924																																																																																				
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__;s__	0.0379481223561	0.0379449803956	0.0379649816363	0.0379673980804	0.0379711701177	0.0379455136947	0.0380170399703	0.0380125791875	0.0379697894128	0.0381260636021	0.038338662919	0.0382302244225	0.0384676121122	0.0384147405053	0.0385649818937	0.038406825828	0.0386652417004	0.038708190922	0.0385758364838	0.0387032941899	0.0388326062848	0.0386976610411	0.0389855173133	0.0388141667847	0.0390410411303	0.0394779232693	0.039514683435	0.039265017396	0.0394472354606	0.0399336504994	0.0403591952124	0.0400632131321	0.040495891715	0.0409331522103	0.0400381210387	0.039396774222	0.039268129246	0.039171319894	0.0386914822024	0.0385837290355	0.0394128210848	0.0395688697952	0.0391220329062	0.0389303461101	0.0395222215841	0.0395429928923	0.0398575787696	0.0400856438819	0.0396341011799	0.0392473149489	0.0386670774466	0.0389474773003	0.0380050231735	0.0370255521992	0.0375706661082	0.0365046963308	0.0375775867646	0.0375225094858	0.0378690888317	0.0401842219233	0.0400407345942	0.0411968701826	0.0408632024442	0.0407431863099	0.0410784026991	0.0397690246678	0.0360482439138	0.0351874593961	0.0359250020101	0.037062726735	0.0394148255745	0.0395946260246	0.0408888758528	0.0413600913735	0.0408198550979	0.0428901414556	0.0423526870572	0.0404706921956	0.0399035272514	0.0376368822618	0.0392786186754	0.0384019898616	0.0383366612551	0.0402648565644	0.0398281748984	0.0411210621325	0.0423496767782	0.0428156336657	0.0395493501673	0.0394031205987	0.0398992785535	0.0418771130206	0.0419258100639	0.0451966836655	0.0453641689567	0.0408563887599	0.0417904636999	0.0410530867893	0.0397255516905	0.0412685561156	0.0412348814072	0.0423203840273	0.039465908193	0.0415663489697	0.0399303860998	0.0373845220162	0.0344309109206	0.0366571197427	0.0358235489573																																																																																																																					
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__	-0.0256221716921	-0.0256271995046	-0.0255725241004	-0.0255556709775	-0.0256141961315	-0.0255851073996	-0.0254927891431	-0.0255309583382	-0.0255932667633	-0.0254916761035	-0.0254505734868	-0.025559100412	-0.0254874521016	-0.0255278255447	-0.0258802216532	-0.0258956363755	-0.0256606974355	-0.0257706615908	-0.025598974056	-0.0254552162372	-0.0256953583856	-0.0253844776337	-0.0249153288948	-0.0248458569915	-0.0247080611444	-0.0245662197485	-0.0250179039441	-0.0251799456474	-0.0244828187414	-0.0243867861125	-0.0244843400568	-0.0243178211638	-0.023319111588	-0.0242541058601	-0.0239346648288	-0.0239721890313	-0.0234680186269	-0.0235055891632	-0.0239845539071	-0.0237144327886	-0.023574458879	-0.0228842230265	-0.0230798267381	-0.0233140527294	-0.0253504800846	-0.0252954162496	-0.0243430145783	-0.0241392943929	-0.0238555416913	-0.0220716061243	-0.0224844199028	-0.0222914065214	-0.0217570871318	-0.0222377698481	-0.022309311421	-0.0225463660506	-0.022650086158	-0.0219939859072	-0.0225031392309	-0.0222909362135	-0.022520728541	-0.0227320879249	-0.0226648509558	-0.0215074735669	-0.022195806698	-0.0214928582777																																																																																																																																																																
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Ruminobacter;s__	0.0625413076592	0.0625359630974	0.0625453684774	0.0625793276414	0.0625927430232	0.0626309147635	0.0625839461968	0.0624912403564	0.0625507539991	0.0625900958335	0.0625099766854	0.0625207118795	0.0625371186787	0.0625813012766	0.0626278105729	0.0624105951128	0.0624116062029	0.062432114918	0.0625361029121	0.0629783176266	0.0629983598086	0.0628804239164	0.0628606181982	0.0628108040314	0.0629381214297	0.0629436818908	0.0625484463573	0.0628464853945	0.0631210268841	0.0629589017847	0.0626858358573	0.062698633119	0.0621983490602	0.0625302895888	0.0622644411817	0.062433026106	0.0625383069124	0.0623096028823	0.0623899956568	0.0626277238944	0.0620612279679	0.0615536953632	0.0621633324535	0.0623416299407	0.0622335985394	0.0618603952159	0.0623928082247	0.0638561135571	0.0638000166016	0.0642533095393	0.0632441540931	0.0632090393503	0.0626296379633	0.0638565727194	0.0633158020348	0.0638312080728	0.0634552853804	0.0638783758001	0.0616585366825	0.0617202763799	0.061514009281	0.0604566252731	0.0609864043158	0.0608247082194	0.0618080101301	0.0638028644814	0.0649051012766	0.0655638739462	0.0638389009285	0.0625486504773	0.06207455438	0.0642482385926	0.0640040935835	0.0635320586546	0.0626154822676	0.0626640852685	0.0625035257752	0.0633307767922	0.0631165241724	0.0629076032369	0.0620906651067	0.0657322580191	0.068287072276	0.0666053454345	0.0672890607971	0.0662085701765	0.0664110327181	0.0646204167002	0.0686267979847	0.0682311082395	0.0683835511522	0.0680755801351	0.0681955874574	0.0665709768217	0.0682428589599	0.0675684237583	0.0665741717947	0.0610385321154	0.0646701337309	0.0675503641289	0.0640933878267	0.0646484539082	0.0641588778763	0.0667308021145	0.0672796127464	0.0653053000377	0.0675423195674	0.0687614040127	0.0689836699355	0.0656306360179	0.0631210465837	0.0677058646265	0.0687022990805	0.0700754919686	0.0685188920295	0.0681329833522	0.0739063696718	0.0712256189005	0.0749631256188	0.0807099125076	0.0816673487664	0.0788750561036	0.0785367797654	0.0758608656349	0.0709914181403	0.0675276081019	0.0710012836239	0.0739805115028	0.0775507615933	0.0775383272323	0.0727132447804	0.0694210741499	0.0719426007666	0.0731389303416	0.0678163634237	0.0682963251155	0.0751670288156	0.0754899302306	0.077999034901	0.0845909103677	0.0793948347142	0.0789259542247	0.0753093421015	0.0772692517705	0.0782112048081	0.075768953344	0.0767796091028	0.073124916077	0.0748080873496	0.086494403075	0.0768194957958	0.0843860594608	0.089443806192	0.0823032625468	0.082345187791	0.083661408168	0.090124691846	0.0889821995154	0.0933221671168	0.0917504983362	0.0855810705934	0.0785204022739	0.0747123970232	0.0670504477754	0.0634287247156	0.0730506543344	0.0891702992896	0.0882527106215	0.0899206071602	0.111694426302	0.113693376224	0.137949528989	0.133696219483	0.139825653447	0.14349302684	0.150233561676	0.135599421444	0.155907288721	0.153803721079	0.14651307485	0.149177593445	0.150839733451	0.16722327387	0.163078516811	0.163481791822	0.181766943539	0.146266883013	0.184800943145	0.191437095448	0.211316218043	0.236383697217	0.214338964366	0.197103967855	0.240519172099	0.241085136718	0.254754032944	0.255911556965	0.266933021512	0.306765151541	0.311755029345	0.277562180856	0.285663043709	0.21895654838	0.236972274498	0.236753353057	0.150151346861																				
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio;s__	-0.0555560333425	-0.05554790487	-0.055577678019	-0.0555609979991	-0.055580501644	-0.0555457625799	-0.0555841361968	-0.0557004022213	-0.0556818767724	-0.0556176359621	-0.0556558794473	-0.0556777725619	-0.0558369361069	-0.0557851581859	-0.0558930440694	-0.0559057371296	-0.0561254443583	-0.0560647050728	-0.0561978985004	-0.0562974275534	-0.0564158730064	-0.0562630756022	-0.0562791481336	-0.0563356106788	-0.0559210367287	-0.0564687835162	-0.055823791354	-0.0559252486014	-0.0559426225065	-0.0562820576432	-0.0562176485904	-0.0560972291154	-0.05608822811	-0.0553171300475	-0.0551002990477	-0.0549914875947	-0.0546814826358	-0.0545715040288	-0.0542983744407	-0.0542693085186	-0.0543433511351	-0.0542827632691	-0.0548390076328	-0.0543662554115	-0.0557924700026	-0.0556394597356	-0.0562444502617	-0.0551074704485	-0.0549036695959	-0.0545672111037	-0.0549023411862	-0.0554832127635	-0.0545865499014	-0.0546379924783	-0.0547563217786	-0.0534703295732	-0.0535862063021	-0.0543609273164	-0.0552060960782	-0.0550901113961	-0.0545580060848	-0.0548032065302	-0.0554210402899	-0.0556977265479	-0.0561955091358	-0.0564506563643	-0.0591817479994	-0.0593791903399	-0.0592952068745	-0.0595623436561	-0.0601720372445	-0.0584994024483	-0.0583943758762	-0.0594807342368	-0.0583962557833	-0.0578472216971	-0.0579490658823	-0.0586957521884	-0.0609125725949	-0.0619012277603	-0.0615811076082	-0.0620120876941	-0.0618844519013	-0.0625080573227	-0.0617813734132	-0.0615986304272	-0.0637266462628	-0.0663578646639	-0.0642216800784	-0.0637294918259	-0.0641656262571	-0.0648691306702	-0.0660782773606	-0.0653648918164	-0.0643689314182	-0.0647188859863	-0.0609996989797	-0.0642120104205	-0.0632933366243	-0.0669540610095	-0.0679513790378	-0.0688176221848	-0.0699866706627	-0.0676586858515	-0.0652712372673	-0.0666155055014	-0.0712923090099	-0.0704559699844	-0.0666968173901	-0.0667659556734	-0.0648011110033	-0.0697160609496	-0.0704691922406	-0.0695583536169	-0.0681349473492	-0.0676831890738	-0.0753644624023	-0.0745308904132	-0.0696968526665	-0.0721389408689	-0.0737180777613	-0.0811934518789	-0.0841574461923	-0.0815216811667	-0.0798364428298	-0.0797802150831	-0.080912940283	-0.0737086263067	-0.0761274328787	-0.077136729364	-0.0781502060097	-0.0786051937125	-0.0786638461788	-0.0781352174314	-0.0679713021811	-0.0700761009098	-0.0748628582436	-0.0763632582059	-0.0787591305591	-0.0882395451789	-0.0756652031399	-0.0668440307862	-0.0682093456732	-0.0681142963566	-0.0706818721323	-0.0757745200522	-0.0721843339553	-0.0659743483359	-0.0657287162477	-0.0559648878366	-0.0489704563748	-0.0413385046969																																																																										
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__	0.0576310105597	0.0576426799662	0.0576484319142	0.0576468233608	0.0576206077203	0.0576591429166	0.0575715533824	0.0575276178469	0.0574793274738	0.0574956563489	0.05752305513	0.0574371037175	0.0574687586641	0.0574461473904	0.0570517936484	0.0570709195985	0.0574061624762	0.0573657676906	0.0572302615012	0.0573090273325	0.0573386921362	0.0562400924989	0.0560863038361	0.0563086329776	0.0559505827083	0.055827204093	0.0561290990029	0.0559369762182	0.0561151180173	0.0559517999292	0.0559951316102	0.0561253097426	0.0561327348217	0.0557464213772	0.0559348553034	0.0557468171545	0.0560870120259	0.0560144236363	0.0555922149805	0.0556254917374	0.0551735392942	0.0550509669576	0.0549644245044	0.0549776690317	0.0541228284014	0.0550895633222	0.0554819630186	0.0547965815929	0.0545903756256	0.0534935307583	0.0548113220882	0.0550326570346	0.0558891986389	0.055555168836	0.0551811454059	0.0558500378329	0.0561601756648	0.0556724898885	0.0549515420928	0.0536262510401	0.0532309318666	0.0534405874419	0.05332892881	0.0521559790933	0.0532398689917	0.0539120477464	0.0538607809337	0.0540982703481	0.0544066708933	0.0565850466178	0.0546973495432	0.0544001950412	0.0542657762737	0.0525939929576	0.05306351016	0.0549890254925	0.0545270901384	0.0539633807043	0.0552580969948	0.0552350781793	0.0521613587603	0.0515529982262	0.0524654940072	0.0524096358866	0.0530903421606	0.0539695282974	0.0556369027121	0.0569383222317	0.0566004177038	0.056704534631	0.0584635410747	0.0584986883624	0.0551788731834	0.0541750429706	0.0558162747883	0.0559500222403	0.0547305972765	0.0553304722629	0.0550480799025	0.0534995715733	0.0562574288849	0.0537085379402	0.0547402051784	0.0578207960082	0.0597080340492	0.0599118635956	0.0629654630699	0.0583904434785	0.0588050348053	0.0574615108123	0.0518970529482	0.0573630228829	0.0577144474772	0.0602963958839	0.0639426144296	0.0629269361527	0.0550714400124	0.0551730548879	0.0588724926368	0.0574690132398	0.0604246810831	0.0561963686653	0.0519995142406	0.0562627583925	0.0563654228682	0.0540588192025	0.0601454302958	0.0547312831401	0.0544763816437	0.0546083556871	0.0572147276111	0.0607803955802	0.0604647304912	0.0587291192249	0.065692846681	0.0582536985721	0.0689032668027	0.0634459998943	0.065016959329	0.0588279385048	0.0621609723669	0.0649862240594	0.0561966522248	0.0601098361174	0.0659986823906	0.0642601104623	0.0510075461223	0.0656437960957	0.0675941652066	0.0614391023385	0.0677842885646	0.0712224195528	0.0645557137994	0.0574122507011	0.0557310614956	0.062234691732	0.0534813872489	0.0562262025084	0.0539872667885	0.0496955374715	0.0538088751896	0.058129065525	0.0646838447814	0.0513810806586																																																														
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia;s__	0.0288592184475	0.0288444116169	0.028849024374	0.0288512362477	0.0288490824468	0.0288585252884	0.0288754985965	0.0288451008179	0.0288440708331	0.0287885565304	0.0289185328849	0.0289447767283	0.0290451784024	0.0289718934702	0.028765009214	0.028701492634	0.0288110281075	0.0288546102462	0.0286525016283	0.0289277404539	0.0289918269188	0.0288097220472	0.0289954463607	0.028966354665	0.0288074313525	0.028813480444	0.0290377020182	0.0286660027571	0.0282137582243	0.0277958794806	0.0282701480935	0.028193467591	0.0282024067936	0.0279969455513	0.0284545337854	0.0292318252013	0.0290019074049	0.0289186090701	0.0290397483385	0.0287100694888	0.0286822791831	0.029896706872	0.0296826257889	0.0296776964791	0.0303922786708	0.0310954086153	0.0301556351586	0.0297034042259	0.0292090349352	0.0300457707973	0.0299871363963	0.0296922586364	0.0302711617678	0.030331092708	0.0305425409072	0.0305635026587	0.0301951323097	0.029210500511	0.0293967783848	0.0303971942639	0.0295722461338	0.0284671235761	0.0278159614281	0.027033004255	0.027599636829	0.0299704862219	0.0305193296913	0.0296155689389	0.0300992469199	0.0313200419432	0.0309765143779	0.0283384733132	0.0277825403839	0.030329535848	0.0294898376168	0.0296564199201	0.0275160159319	0.0300179067706	0.0304078453248	0.0275582566257	0.0290716516424	0.0292014406392	0.0286651247264	0.0256021017957	0.0257615373611	0.0254182416426																																																																																																																																												
